day,ETH fees,ETH vol,Supply,address,blockHash,blockNumber,event,logIndex,transactionHash,transactionIndex,reserve0,reserve1,reserve0_adj,reserve1_adj,Token vs WETH,TVL ETH
2022-11-23,0.16082986652993486,53.609955509978285,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b""\x16'\x80\x12\xccA~\xc7a\x84b\xc5\xd9\x7f\xae\x0f\xf6cRTU\xda\xa5\xf0bw\xf6\x11hJF3""",16035821,Sync,298,"b""r\x10\x11\xa3\xf9\xb9\xfc\xf8\x82\xb5$\xa3+<\xe9\x14&K>>\xe7 \x01F\x18\xa4'\x87\xe5\x00U3""",121,1131711711172228216028,1446502069393149669,1131.7117111722282,1446502069.3931496,1278154.1934339986,2263.4234223444564
2022-11-24,0.08971511832571749,29.905039441905846,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xd6\x85\x07\\\xe8s \x84\x87\\\xa8\x13\xf7\xa6\x17[\xc0\x99Q\xe1\xa7B\xe3\xa1\\1\xf4\xa8\nD=L',16042895,Sync,141,"b'\xeb/\xbb\x861\xbb\x16\xb4\xc0\x1b\xbb\x7f)\x83\xf7\xc3\x10Z\xd7\xd3""0\xff\xed\x81\xa7\x06z\xaf\xbe\xd4<'",65,1132948366710079130013,1445052519712588813,1132.9483667100792,1445052519.7125888,1275479.5912798883,2265.8967334201584
2022-11-25,0.04184588128652296,13.948627095507655,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'V\xb3\xccN%\xcc\xccv&""u\xa7\x97\xb2\xed\xbb\xcce\xa2\xd6W/\xc1\xb2A\x00\xd6\x9c\xc7\xf7\xed\xe4'",16050124,Sync,79,b'\xfe\\\xcd\xa3\xa3\x91\x81:\x9ac\x96\xdb_asQt\xc7\xce\xc5\xf2\x92\xefg\x00:\xff<\x88\xd8\x12\xad',45,1141680154875467344312,1434063953773492584,1141.6801548754675,1434063953.7734926,1256099.5718892196,2283.360309750935
2022-11-26,0.10289614949551874,34.298716498506245,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xdb\x8a\xe5A\xee\xcb\x90+#vD\x87\xc4lo\x08tj\xe5\xee\x03\xf1y\xa7 r\xbc\xf6tx\xd43',16057290,Sync,73,b'K\x9d}\x12\x0e\xd6\xd8eF[\xf2\xb8\xd3X{\xf6A#^\x83];\x1f4I2\x06\x1e\xf6\xfb\xf8*',50,1148532047987673565889,1425656262284388301,1148.5320479876736,1425656262.2843883,1241285.5738612257,2297.0640959753473
2022-11-27,0.21090716763939238,70.30238921313084,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xc95 g\xa2\xfdm6Pv`\xb7\x11\x8cc\x90\x9c\xdb\xcbk\xa86)l\x01\x8dA\xa9\xf19\xbf\x0f',16064525,Sync,2,"b""\xd5.(1\xe3M\xccIU\xbaw\xba\xe7\xd2\x90*\xd1\xd9\xa4\xbb\x89\xc8b\x1c\xdcL\x9a\xd1\x9939'""",2,1135281719500498070918,1442584841073165549,1135.2817195004982,1442584841.0731657,1270684.4620979847,2270.5634390009964
2022-11-28,0.07629109700255388,25.43036566751795,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'$\xe9\xbc\xa0+W\x14n\xb4\xea\xa6T\x0bM\xf9\x94\x96]\xb1\x93\xe6\x9d@M\x08\xa9X\x04B\xea\xe3\xe8',16071713,Sync,67,"b""\xa1\xbba'g\x0b\x03\x19\x1a]\xc7\x9a\xdf\x16\xbe\x16/\x1b'ee6\x14\xe6*\xe1\xb0Dm\xa2\xc6\xd3""",34,1137838160855963837189,1439451580083083450,1137.838160855964,1439451580.0830836,1265075.8513848968,2275.676321711928
2022-11-29,0.10594213347458041,35.314044491526815,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'o\xe5\xa3,u\xef@\x88\x13\x15\x938\x17\xb6\xd1\x8ch\x8c\xa5\xf0C\xd6\x9c\xfd\x13)\x92\xf2\xc5\xca\xebh'",16078854,Sync,98,b'E\xa9\xca\xfdJ\x0ewfV\xb4\xc3\xbdD\xba0\x9c|\xad\x86\xea\xf2\xd1\x82\xef\xc1\xb7\xe2\xc3\x8f2\xe7\xf6',36,1148401996698655343028,1426360328174762332,1148.4019966986552,1426360328.1747622,1242039.22692155,2296.8039933973105
2022-11-30,0.26302679932129247,87.67559977376413,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xeay;\x80d\xc2\xc6\xdd\xf2\xb9\xd9nw\x9b\xc5\x12\x13Q \x8c\xa4\xa9\x9f\xa1\xcf \xc1\xe8b\xf1\x17C',16086127,Sync,271,"b'\xfe\xbd\x9dr\xdb*\x1bM\xfd(\x0fG\xe6\\Q\xd6qv\xba\xf3\x07W\x1dL\x0b\xd3R""\xe4G\xd5\xf5'",94,1140587502217726579606,1436492644629402312,1140.5875022177265,1436492644.6294024,1259432.2152718017,2281.175004435453
2022-12-01,0.11565048066428485,38.55016022142828,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xd0f\xc5[\x05\xa4\x13G\x96\x08\x7f\xe1\x82\xfd-H\xf5g0j\xee5\xb5\xad&e\xef}\xeaM\xef!',16093108,Sync,234,b'\x9a|7\xfb\xb6\xf8\xc2\xd5\xd2\xde\xf0?\xe7\xf9\xe4\xd3|b\xbf\xf0f\xdc{gU\x8fx\x0f\x0b\x9c\xa9l',135,1143579135829616534609,1432897321403166481,1143.5791358296165,1432897321.4031665,1252993.5852350632,2287.158271659233
2022-12-02,0.13536260828513913,45.12086942837972,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'\x8ck\x98\x89\xca\x04s\x02b\xe1\xc1\xc5\x1a\x0e\xc9\xf4\xba\xda\x86,\x7f\x8aBP C9\xdd{`-\x90'",16100510,Sync,68,"b':\xe8\x89\x15\x13\xfdw#\x07\xbd\xb0\x14\x1a\xac,(\x1a.m\x19\xb6\xd2\x03\xe6\xfbM\xcd\x90\xad=\x97\xde'",48,1171134664196455600406,1399380113208739595,1171.1346641964556,1399380113.2087395,1194892.5738346998,2342.269328392911
2022-12-03,0.22507096932907486,75.02365644302492,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\x85\x8d\x05j\xfe\xa5\xff\xbc\x8e{\xd06{1V\xb6\xe3\t:|\xba\xba\x0eI\xc4\x9b\xbfd\xc5\x02\x07\xd2',16107733,Sync,360,"b'^\x8e\x91;\x1ch/c\xc5\x7fM\xcc8\x13>\xd2P\xc7V!\xbcO\xf3\x04\x10\xaf\x1c\x9e,~\xba\x9e'",9,1152426179353662345667,1422391600865702277,1152.4261793536623,1422391600.8657024,1234258.3207051493,2304.8523587073246
2022-12-04,0.09547329056880118,31.824430189600378,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xc8\x08\x8c1\xf30l\xeb\xa6\xaaAp\xef\x05>Z(\xda\x1c.\xf0\x91\xa8\xdeH3\xfe\xe9\xd1\xda\x11\x98',16114926,Sync,118,"b""\x0c{\x93\x04Z\xfcCgih\xb3)\xd8v\x06\xc2!\x0e\x7f0\x88\xa1\x17\x82\x17F\x8e\xb8\xc8\xd9' """,78,1169603421903859481273,1401636890190945715,1169.6034219038595,1401636890.1909459,1198386.4478691302,2339.206843807719
2022-12-05,0.06922143852358438,23.073812841194798,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'm\x88\xe2\x89\x83\xe5\xb3\xa4\x04;\xf8].\xfc\x00^\xa4s\x7fQ\xd2\xaco+k\x1c^c(\xf4\x0f\xc0',16121786,Sync,154,b'\xc9\x8fY\x8bB\x87cA\\Yr\xd9\x10j\xf9Ag\xf2\x97(*P.$z\xd6\xd3pj\x9db\xb3',79,1181343487729338430332,1387805880633555496,1181.3434877293384,1387805880.6335554,1174769.1463564576,2362.686975458677
2022-12-06,0.2686845778398266,89.56152594660888,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'O\x83[\xb9\xb2\x81\xf1\x95\x07\x89\xb9x\x03\xd9-\x9e+\x90\xfc\x803X]\x11ZR^\xcf\xc1\x12\r\xee',16129273,Sync,115,"b'!\xedZ*L\xa5\xd2\xbf>:W""%g\x81\xf9\tP:\xe5V\x9e\xd0\xfe\xae\x8a\xb5\x17\xe98A\t'",76,1167758060064197101486,1404294381203630438,1167.758060064197,1404294381.2036304,1202555.9310859563,2335.516120128394
2022-12-07,0.10706969295424662,35.68989765141554,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\x97\xb3X\xd5ii\xd76Sr\x91\x896\xa1\xc4+}\x16\x84\xc7\xd5xz#\xb7\xd0\xe0m\x1c\xfc\xcb\x04',16136440,Sync,10,b'\x8b\x8f\xd6\xf4\x99T\x18\x8f^\xdd\xf7\xf2\x88\xfe\x13\xe1\xb1\xca!\x18\xc8\x14a\x1fgI\xbb\xe7q\xeb\x04\xbd',6,1184586872344267597510,1384492310927316638,1184.5868723442677,1384492310.9273167,1168755.4059985834,2369.1737446885354
2022-12-08,0.1254409664682182,41.81365548940607,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xb7\xe6\x91)\xc6v\xe0t\x87\xb8\xb0w\xc2eGa\xc5\x8f@\x0f\x97\xfb\xa7D(\x11\x95\x04\x0b\t\xc7\x10',16143667,Sync,98,"b'\xd5\xbc\xed\x8e(\xfb\xf5,\xa8\xa9EV\x0f\xfb\xd9\xeb\xe3\xd8w\xac\x0f\xdb\x12\x81h\x1d\xbdB[\xc4gC'",62,1179522175329959392608,1390601409796299801,1179.5221753299593,1390601409.7962997,1178953.1717852554,2359.0443506599186
2022-12-09,0.08074572112437547,26.91524037479182,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'U\xf3\xe2\x1a\x9a<\xc1\xd5%\xd5:\x05\xe2\xc0,=j\xc0\xff\xc0\x80u[{$\x8e\x99\xe4\xc2+\xf8\xaa'",16150811,Sync,248,b'\x91\xfdP\x9c\xf4+y\xafI\x1bP 3)\xb2\xfd\xac{\xc8\x9d#\xa8\x9a\x16\xb9Cg!\xce\x17\xeb}',178,1191269498595331485101,1376996185848535945,1191.2694985953315,1376996185.848536,1155906.5244868617,2382.538997190663
2022-12-10,0.18665388137690236,62.217960458967454,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'tqy\x16\xc5<\xdeo\x10\xd0\x87Q\x7f\x0f\x7f\x15\xca\x14kg\xac\xa4\x03&&p\x18\xd0""\xadd$'",16158137,Sync,587,"b""\xc0\x00/\x92\xef\xb2c\xa3l\xc3\x0b\xdf\xcf<'\xc1\x81\xc2\xdb\xde&\xa2\x9f\xc1\xa1;2\x87\xc4\x1f\xa7S""",115,1199110870047258738072,1368221686902030077,1199.1108700472587,1368221686.90203,1141030.1758402928,2398.2217400945174
2022-12-11,0.062341885197679414,20.780628399226472,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'I\x1a\x83\xae\x99\x92\x9f""\xa7\xfe\x99\xc5\xfa@\x15\x9a\xb9\xb3\xfb\xf2\xa4\xdb\xc5\xe1}\'\xac\x1c\xed\'\x90\x85'",16165221,Sync,124,"b'\xafN6\x96\xee`\x90#\xadTP\xb9\x8f\xf5""\xe9y\xf7g\x04\xe4\xcd\x1e\xc8C\xf2\xa1M\x0f^f\x10'",71,1191496125745118486892,1377045437474282741,1191.4961257451184,1377045437.4742827,1155728.0025674682,2382.992251490237
2022-12-12,0.11780491690413251,39.268305634710835,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xc1}kI\xc2\x1c\xb882\\\xad\x19\x7fX\xbe\x9b\xdb\x1cd\x8c\xa9\xff\xd8\xe4\xc6\xfb\x10d\x18 \x98D',16172534,Sync,64,b'\xd6\x9d\xe1\x83\xb6\xd0\xb2K\xe8\x9c\xa1\xfd)\x1d\x8b\x9e\x8d\x93H\x06yl\xdb\xc51\xfb8\x84\xceXS\x8d',31,1205751303589505486930,1360918240762802553,1205.7513035895056,1360918240.7628024,1128689.0063575853,2411.502607179011
2022-12-13,0.16402626192199024,54.6754206406634,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\x14\x91\xc6\xb0\xd4\xab\x0fnc\x0eQGX\x11\xd5\x88\x0b\xf2\x027\xe9\xad\xa33xP\xe0E\xe9!\xf0\xe3',16179705,Sync,321,b'O\xb1F|\x10\x17x\x8c\x99`\x0c\x08\xddv\xf4V\xd0\xa6\xff<\xa7\x97=\x90\xa1(D\x83\xba17{',176,1218579200523598835839,1346801889534879650,1218.5792005235987,1346801889.5348797,1105223.1065130492,2437.1584010471975
2022-12-14,0.14979130874686566,49.93043624895521,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'$\x9a\xa8\xf8\xdc\xce\xc3yGxe\xfb\xf5\xbe\xe3\xc3\x1a\x81\xd4`e\xab\xaeQ\xdb\xf49O=\xbe>~',16186924,Sync,166,b'\x17\xbe\xd7\x9c\x98\xe4Q\xfd\r\x1f\xb4~\xb8\xc1\xc3\xe0.\xfc\xabt\xa6E\xda\xb8\xa8\x97\x98\x8e6\x06\x9d2',61,1226939520001090378818,1337813469093175954,1226.9395200010904,1337813469.0931761,1090366.270940549,2453.879040002181
2022-12-15,0.06926616433404954,23.08872144468317,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'`\x9e\xf6e\xab\xcd\x8d\x1cZ$\x1cqW\xc0\xf5\x90\xd6\x00Z\xf5Y\x1d\xe3}\x16\x124\xc0\x16\xea\xac\xfa',16193960,Sync,228,"b'\x15lA\xb6~p\x92Tx\xb8\x96\xe6\xe0\r\x88i\xe9\xa4\xd6\xbf\x8b,\xbd\xb7\x16\xd3-(\xc5#vi'",91,1232364457277443050108,1332011669950592805,1232.364457277443,1332011669.9505928,1080858.5577786718,2464.728914554886
2022-12-16,0.21132698228170627,70.4423274272354,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\x8e\xb7\xa9\x97\xaf\xa0)\xeb\xads\xc8\xac8\xa6\x03X\x87\xb1x\xf7\x82\x8d\x12$\n\x97\xdf\xba\x87\x87aT',16201283,Sync,86,b'4\x94Z\xb5q\xfa\xf3V\x03P\xb8\x8f\xb0?N\xed\xb8\xd7xaZ\xe5\x83\xff\x94\x0f\xaaP\x88\xa8\xf0.',38,1221678095556947153513,1343909031308380190,1221.6780955569473,1343909031.3083801,1100051.671709567,2443.3561911138945
2022-12-17,0.20711324708027765,69.03774902675917,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'X\xc7\xf7\xc2\xe6\x8c\x17\xd8&\xfbE\x18\x97\x12\xd7\x8e\x0c8d9\x97~1\xa6{\x8arMEQ\x17R',16208524,Sync,30,b'\xd7\x87U\x98\xba \x82\xc2\x91\x8f\xfbUG\x88S\xa7GIv\xcd\x88\x0cq\xd0?\xefv=\x13<\xee\x99',55,1204970997538425145087,1362790779005512858,1204.970997538425,1362790779.005513,1130973.9253388587,2409.94199507685
2022-12-18,0.08918373017098317,29.727910056994386,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b""\xf8'\x00\xac\xe9\x93\x8d\x7fRZOR\xa5\xbb\x18\xe8\x1b\xf7\n\xa2\x10\xd4\xe4\x8dZ_\xd4\xd54\x86_e""",16215549,Sync,59,b'%\xc2C=CFY\xec\xd0\xb1\x15T\xe65\xdeqt\x9e+q\x08\xcb!\xfa\xdcI\xa1\xcd\xc8tx\xf1',25,1201602729881881227470,1366723571156154505,1201.6027298818813,1366723571.1561546,1137417.1655639505,2403.2054597637625
2022-12-19,0.10947129890760521,36.490432969201734,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xa5rV/u\xde\xf2\xd7`\x96#\xd0w\x05T\xc0\xe99\xf0\xf1\x10\xa0# w&\x9b\x06\xf9\xe6\x04o',16222692,Sync,36,b'1zl\xd5\xa3\xa7\xe5]\xba\xfa\xa6\x91\x15\xe72D\x97\r\x8f\x96A\xac\x1f\x99\xa4\xa7^\xf4\xb7XS\xec',8,1223175307868353403141,1342763925548199345,1223.1753078683535,1342763925.5481994,1097768.9926460786,2446.350615736707
2022-12-20,0.3298923136142936,109.96410453809791,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'j\xd5\xa1\xe9E\xe2\x87!\xd5\x93\x19\x8f\xdc\xca""\xbf\xa8\x99\xc3\xc22\xd6\xcf\xa3\xec?\xaaj\xbdh@V'",16229918,Sync,385,b'\xb0\xc7TA\x87\xb5\x99;\x95\xf3\xfe2\xb5\xbd]\xb0ss\xdd\x9e+W\xc4\x81\xd0\x17n\x98G\xa9~\x02',127,1253991057794023451992,1310166163763601686,1253.9910577940234,1310166163.7636018,1044797.054668316,2507.982115588047
2022-12-21,0.16446036251630017,54.82012083876672,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\n\xc2\x8d\x00:\xe6\x1c\xc1U\x1c\xc1V\xad0T\xd8\xad\x80\xeb\xc7!\xdd\x91\n:\xc1\x86\x1f\xc6>\x14\xdf',16237224,Sync,30,b'\xe2L/\xa4\x9b\xb3\xd9\xfeg(\xc5\x9591\xcbm\xa5\xe727\x13\xde\x95\x14\x1bA\xbe\xe6\xc5\xe2\xbct',29,1241773108209016428240,1323254572148449272,1241.7731082090165,1323254572.1484492,1065617.0305193288,2483.546216418033
2022-12-22,0.15663967238543344,52.213224128477805,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\x0bf\xbd\xbd\xc8f\x9b\x91\xfeY\xb8N\x86\xff\xe7\x8e\xb2=y\xbc\x90+#\xe0\xe7\xd6\xa5\xb1\x02\xaa1\xa7',16244495,Sync,7,"b'c@\xd4\xc58\x14\xcd7\xbf\xfa\xf2eg\x87\xb8\x9e\xbb\xa7\x86<\xd3\x8e,nz\xd9\x92F)\xa8\x1c\xa4'",1,1236645437594658321546,1328930831209663592,1236.6454375946582,1328930831.2096634,1074625.5885555241,2473.2908751893165
2022-12-23,0.09631728833958991,32.1057627798633,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xc5\xe5\x0f\x08\xf83w\x9e\x97\xdf\x03\xe5\xb9\xa0\x10)F\x9b\x10\xef\r\xfd\x9d\xef\x7f\xaaN]$#\x0f\xc6',16251731,Sync,25,"b""\x08\xb1\x16\x15k\xfc\r\xd0\x9b\x94&3\xceR\x89g\x93\xce\xe4\xd08m\xc6\x9a;\x96q%'\xb1\xa5\x17""",34,1246425454101297609964,1318620196700312478,1246.4254541012976,1318620196.7003126,1057921.4283224577,2492.8509082025953
2022-12-24,0.06275065950584849,20.916886501949488,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'\x174\xd3\x96\xad\x1f*\xe4\xc0\xb9\xfc\xea\x14\x1f>!\xf0KR""u\xc7~\x98\xfe\xfe\xc7g\xa9\xac3\xbc'",16258936,Sync,372,b'q\x86\x04\x8e\xc8\xd6\x0b\x86\x95&\xa6\x18[\xbb\x1a\xc3\xc6\xd4{\x1e&7\xe1\xf7:\xe7\x97\x9d?\xe2\xcd\xb2',168,1238070946641757535812,1327592602035885125,1238.0709466417575,1327592602.035885,1072307.3711057943,2476.141893283515
2022-12-25,0.04935360409414914,16.451201364716383,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'qH(X\x06vcV\xc8\xeb+h\xb9\xa5-\xafP\xd4\xfc/\x92\xeft\xa7\x8a}\xd7\xc2\xf5\\\x83N',16266091,Sync,242,"b'T.*n\x88~\xa1\n\xd6]\xb8&\x10\xad\x15\xe8\xa7b3\xf9Mm\x9a_,\xbd\x9d\xe2\xbei\xaa\xf0'",122,1239121658307983258677,1326527751162048618,1239.1216583079834,1326527751.1620486,1070538.7499831275,2478.2433166159667
2022-12-26,0.09362252917154754,31.207509723849178,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\x85A\xae)\xb0\xff\x03-\xa3\xb5\xf7\xae!>\xa3Q\x87\x80g\x80:K-\x14\x86ark\xdf\xecS:',16273330,Sync,334,"b""\xb8ON\xf8`\x1e'\xd7\xbd\x9f6\xa7\x1f\xc3BA,\x8d\xbd\x1a2\xd6\xb8\x1a\xfe\xd2\xae\x84\xb7\xff\x9d\x00""",158,1227089020809515634392,1339643445382181421,1227.0890208095157,1339643445.3821814,1091724.7425931764,2454.1780416190313
2022-12-27,0.13614605820228726,45.382019400762424,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xb5\xb2G\xa9\xb9\xcd\x1b\tB\xba\xee\t+\x14y\x96)g\x8d&4E\x9a\xf1\xeb\xc8\xf7\xe3\\/.\xae',16280338,Sync,18,"b'\xb2x\xca\x1f\x8f\xa0\x83f@\xab@\xfb\xe9E\x8d]\x1a,\x89\xe6\x0e\xf2\x1b\x90\x99\xeesf\xc6\xaa\x04\xff'",3,1214090266260960003736,1354151332069986534,1214.09026626096,1354151332.0699866,1115362.975638025,2428.18053252192
2022-12-28,0.3704285995813041,123.47619986043465,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'*?\xfa\x0fg\xd6\xf4{\x99\xcd\xf9\n\x99E\x10\x13\xd0U\x1b\x14d`\x17\xde\x1d\x8e\xa54O\x9e\x04\x16',16287735,Sync,258,b'\xeda)/i!$&\xd9X\xb8\xef| \xfc\xbe\xceW\xbc\xca\x9d\xd0;\x02O\xd8H\xe9\xa9\x97\xa5:',119,1232653063796525228609,1334202115635375829,1232.6530637965252,1334202115.635376,1082382.508770216,2465.3061275930504
2022-12-29,0.2328652778690038,77.62175928966793,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'D\x8e\xda\xf5\x86\x80N(=\x8f\x10\x9d\x03\x8c\xccr\xd3\x8c\xc2\xefd\x7f\x94V\xcd\x1bY\xc9};\xd7\xee',16294911,Sync,378,b'\xc3\xe3\x13H2\x0b\xee\xd6\x13t\xba~\xd7pa\xec\xa6\xa3\xb2\xa4\x0c%\xe2\x19\x18#n$\xe7\xa0\xd9\x01',289,1212894943398380430423,1356213161402138749,1212.8949433983805,1356213161.4021387,1118162.103637928,2425.789886796761
2022-12-30,0.06075582946225763,20.25194315408588,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'0P\xbc\xfd\x86\xd4\xb3\x05\xb5l\xb8<\xf5\xa7l\xb3l\xed\xa1\xa2\xaa\x1ej-a\xd1pJ\x82.\n\xbb',16302063,Sync,149,"b'\xa0?w\xe2\x1bV\x9e\xd0\x8a\xe3\x82\xa9\x8f\xc7o\xfbgl\xd7(\xd4>\x1c,\xf2\xb4$\xb4\x11\xc6y\n'",64,1212302745282701213798,1356955345261682703,1212.3027452827012,1356955345.2616827,1119320.5249611554,2424.6054905654023
2022-12-31,0.18429474100543097,61.43158033514365,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xb4\x9bji\xdf\xa4\xb8\x8c7M\xa6\x91\xe7\x88\x86f\xb5iwY\xc4\xd5q\x97\xe2\xb1\xb3arh4{',16309316,Sync,83,b'\xf4\xa8\x9d\xb4\x92\xec\xb5\x87\xac\xf2\xad\x10\x85K\xa6\x93#7}B}\xa8\x92\xc4\xe2\x9f`s\x11Z\x96\x86',38,1202496179614276452088,1368241390367990751,1202.4961796142763,1368241390.3679907,1137834.2930011472,2404.9923592285527
2023-01-01,0.10310729755644182,34.36909918548059,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'H\xcf\x88\xab\xaey\xbf\x11\x85\xa6@\x9c\x9d\x87\x167\xa7l\x0e\xbf\x18>\xf1\xa1\x84\x05\n\xd7G\x8fQ\x17',16316439,Sync,129,"b'1\x14q\xe3\x85\xf8d\xa2\xb0h-Y\xebA4\xe3U\x8bt_<\x82*\x81""\x12Z\xce\xff\xa2\x00\xbc'",58,1207279750707587820748,1362948631561380970,1207.2797507075877,1362948631.5613809,1128941.846960123,2414.5595014151754
2023-01-02,0.13206027546035998,44.02009182011997,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'p9V\xc7\xa9\xdb\xc7\xfb\x0e\x15\x1ei\xe1C\x1f94\x00\x0el\xce_\xd5\x86\xa5Wvn\x7f\xf5\x9fx',16323627,Sync,358,b'6U\xe7B\x07\x1b;\xad\x0b1]\x83\xda\xf7\xc7\xd5\xa0\x1c\x1c\x93\xf5\x99\xb9\x1bC\xc3\x14\xc0\x0e\x00\x9f@',118,1215457630999747414426,1353939336187106454,1215.4576309997474,1353939336.1871066,1113933.7988058492,2430.9152619994948
2023-01-03,0.10727334188453623,35.757780628178736,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'vS\r\xab\x9a)\xf4Z\xe2\xe1\xb67\xcb\xd1\xd2;8\x1c\\\xd7\xd2\x83\xd2\xca\xf5\xe6C\x94\xd7\xb2\xe7\x84',16330875,Sync,403,b'\xdea\x82\x95\x1cl\xa3\x0b\xbf\xf4\xd8$\x7f&\xe3\x07\x12I\xa1i\xa2P\x00&\xdc\x98\xfdkY\xbfg\xd4',210,1213646039708823439799,1356092823696653801,1213.6460397088235,1356092823.6966538,1117370.9461631877,2427.292079417647
2023-01-04,0.17562261915703864,58.5408730523462,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'\xfa\x97\xdeV\xf9\xa8\xff\x01\x15\x9d3_\xcc\x916r$\xb6H,\xec\x8e\x9c\xe1X\x0e\x9fWe\x0b9\xe6'",16338109,Sync,256,b':4\xff<\x87\xefM\x15\xf6\xdd\xc9\xa9\x00\xe2\xdc\xd2D\x99\xf7\xd4\x19\xa0\x9d\x15\xa2\xa5\x87\x99\x8f^\x03\x14',86,1209685098818345062131,1360743652839740388,1209.685098818345,1360743652.8397405,1124874.2785779156,2419.37019763669
2023-01-05,0.17107282899570855,57.02427633190285,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,"b'\xd8\xce\x8a\'\t\x90\xc2\xe84\r|\x82\xef\x1c\xd2\x8f;\xf4\xcc\xac\xd4,\xfbt\x0b\xebV\xf3\xc4\x94\x04""'",16345301,Sync,257,b'\xfc\x14j\xe2r\xdbX\x0e\xc5\x00\xdf*o\xed\xfc8j\xdc\x0f\xebi\xc9\xfa\xcc@\x18C(\x1f\xb5\x9b\x1e',82,1203085905290707849157,1368416385230899702,1203.0859052907078,1368416385.2308998,1137422.0072009258,2406.1718105814157
2023-01-06,0.07108298969230716,23.694329897435725,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'7\x96s\xfd?\r\xb3\xfc!\xc7\xad\x142\x96\xce\x85\x93\xc4a}\xab\xf5\xd0\xa2C\xfc\xc0\x1f\xcfUQ\xb4',16352536,Sync,50,"b'h~""y(\x0c\xe1\xa8OV\xdd\x15\x96\xf4i\x86\xa9I\xa5\xffk$\xf9\xd0g\xf7\x1d\x8d\n\xa2%\r'",45,1204938268403094682619,1366402626004915947,1204.9382684030948,1366402626.004916,1134002.1823821813,2409.8765368061895
2023-01-07,0.07810822474582656,26.036074915275513,38788804767146452600,0xE3d3551BB608e7665472180a20280630D9E938aa,b'\xb9\x82\xa1\x00\t\r\x7f!T\xeaG\xb2\xd6GZ\xdc!\x98\xb0\xbe\r\xa0m}0Z>\x1e\xed\xe2\x0f\xae',16359687,Sync,51,"b""\x02(-'o\xbb\xf7+>I\xdf\x98\nd\x07P\xad\x8a5\xa19B\x87=\xbb\xf78q\xa9\xfd\xa0\x14""",20,1209311909623630515455,1361564024094078192,1209.3119096236305,1361564024.0940783,1125899.789176667,2418.623819247261
